id,text,url
PLAIN-3299,DDT in Fish Oil Supplements,http://nutritionfacts.org/video/ddt-in-fish-oil-supplements/
PLAIN-3300,Cannibalistic Feed Biomagnification,http://nutritionfacts.org/video/cannibalistic-feed-biomagnification/
PLAIN-3303,Maternal Mercury Levels,http://nutritionfacts.org/video/maternal-mercury-levels/
PLAIN-3304,Xenoestrogens & Early Puberty,http://nutritionfacts.org/video/xenoestrogens-early-puberty/
PLAIN-3305,Xenoestrogens & Sperm Counts,http://nutritionfacts.org/video/xenoestrogens-sperm-counts/
PLAIN-3306,Vegetarian Zinc Requirements,http://nutritionfacts.org/video/vegetarian-zinc-requirements/
PLAIN-3307,Soy Hormones & Male Infertility,http://nutritionfacts.org/video/soy-hormones-male-infertility/
PLAIN-3308,Meat Hormones & Female Infertility,http://nutritionfacts.org/video/meat-hormones-female-infertility/
PLAIN-3309,Brain Parasites in Meat,http://nutritionfacts.org/video/brain-parasites-in-meat/
PLAIN-3310,USDA Parasite Game,http://nutritionfacts.org/video/usda-parasite-game/
PLAIN-3313,Restaurant Worker Hand Washing,http://nutritionfacts.org/video/restaurant-worker-hand-washing/
PLAIN-3314,Fast Food Tested for Carcinogens,http://nutritionfacts.org/video/fast-food-tested-for-carcinogens/
PLAIN-3315,Carcinogens in Roasted Coffee?,http://nutritionfacts.org/video/carcinogens-in-roasted-coffee/
PLAIN-3316,Muscle Tremors & Diet,http://nutritionfacts.org/video/muscle-tremors-diet/
PLAIN-3317,Carcinogens in Roasted Chicken?,http://nutritionfacts.org/video/carcinogens-in-roasted-chicken/
PLAIN-3318,Fecal Residues on Chicken,http://nutritionfacts.org/video/fecal-residues-on-chicken/
PLAIN-3319,Antioxidant Level Dynamics,http://nutritionfacts.org/video/antioxidant-level-dynamics/
PLAIN-3320,Forego Fat-Free Dressings?,http://nutritionfacts.org/video/forego-fat-free-dressings/
PLAIN-3323,Vegetarian's Myelopathy,http://nutritionfacts.org/video/vegetarians-myelopathy/
PLAIN-3324,Low Meat or No Meat?,http://nutritionfacts.org/video/low-meat-or-no-meat/
PLAIN-3325,Meat & Mortality,http://nutritionfacts.org/video/meat-mortality/
PLAIN-3326,How to Treat Diabetes,http://nutritionfacts.org/video/how-to-treat-diabetes/
PLAIN-3327,How to Prevent Diabetes,http://nutritionfacts.org/video/how-to-prevent-diabetes/
PLAIN-3328,Thousands of Vegans Studied,http://nutritionfacts.org/video/thousands-of-vegans-studied/
PLAIN-3329,Which Plastics are Harmful?,http://nutritionfacts.org/video/which-plastics-are-harmful/
PLAIN-3330,Fill in the Blank,http://nutritionfacts.org/video/fill-in-the-blank/
PLAIN-3333,Aspirin Levels in Plant Foods,http://nutritionfacts.org/video/aspirin-levels-in-plant-foods/
PLAIN-3334,Is Caloric Restriction Good For You?,http://nutritionfacts.org/video/is-caloric-restriction-good-for-you/
PLAIN-3335,How to Upregulate Metabolism,http://nutritionfacts.org/video/how-to-upregulate-metabolism/
PLAIN-3336,Oxalates in Cinnamon,http://nutritionfacts.org/video/oxalates-in-cinnamon/
PLAIN-3337,Does Tofu Cause Dementia?,http://nutritionfacts.org/video/does-tofu-cause-dementia/
PLAIN-3338,Waistline Slimming Food,http://nutritionfacts.org/video/waistline-slimming-food/
PLAIN-3339,Waistline Expanding Food,http://nutritionfacts.org/video/waistline-expanding-food/
PLAIN-3340,Diverticulosis & Nuts,http://nutritionfacts.org/video/diverticulosis-nuts/
PLAIN-3343,Is Coconut Oil Good For You?,http://nutritionfacts.org/video/is-coconut-oil-good-for-you/
PLAIN-3344,Are Betel Nuts Good For You?,http://nutritionfacts.org/video/are-betel-nuts-good-for-you/
PLAIN-3345,Peanuts in Pregnancy,http://nutritionfacts.org/video/peanuts-in-pregnancy/
PLAIN-3346,Fungal Toxins in Apples,http://nutritionfacts.org/video/fungal-toxins-in-apples/
PLAIN-3347,Apples & Breast Cancer,http://nutritionfacts.org/video/apples-breast-cancer/
PLAIN-3348,Are Star Fruit Good For You?,http://nutritionfacts.org/video/are-star-fruit-good-for-you/
PLAIN-3349,Is Mangosteen Juice Good For You?,http://nutritionfacts.org/video/is-mangosteen-juice-good-for-you/
PLAIN-3350,Is chlorella good for you?,http://nutritionfacts.org/video/latest-on-blue-green-algae/
PLAIN-3353,Is White Bread Good for You?,http://nutritionfacts.org/video/is-white-bread-good-for-you/
PLAIN-3354,Nontoxic Head Lice Treatment,http://nutritionfacts.org/video/nontoxic-head-lice-treatment/
PLAIN-3355,Optimal Sleep Duration,http://nutritionfacts.org/video/optimal-sleep-duration/
PLAIN-3356,Sleep & Immunity,http://nutritionfacts.org/video/sleep-immunity/
PLAIN-3357,Airborne Supplements,http://nutritionfacts.org/video/airborne-supplements/
PLAIN-3358,Hot Dogs & Leukemia,http://nutritionfacts.org/video/hot-dogs-leukemia/
PLAIN-3359,Do Cell Phones Cause Cancer?,http://nutritionfacts.org/video/do-cell-phones-cause-cancer/
PLAIN-3360,Is Carob Good For You?,http://nutritionfacts.org/video/is-carob-good-for-you/
PLAIN-3363,Is Hibiscus Tea Good For You?,http://nutritionfacts.org/video/is-hibiscus-tea-good-for-you/
PLAIN-3364,Is Osmanthus Tea Good For You?,http://nutritionfacts.org/video/is-osmanthus-tea-good-for-you/
PLAIN-3365,Is Tulsi Tea Good For You?,http://nutritionfacts.org/video/is-tulsi-tea-good-for-you/
PLAIN-3366,Black Tea vs. Earl Grey,http://nutritionfacts.org/video/black-tea-vs-earl-grey/
PLAIN-3367,Green Tea vs. White,http://nutritionfacts.org/video/green-tea-vs-white/
PLAIN-3368,Dietary Brain Wave Alteration,http://nutritionfacts.org/video/dietary-brain-wave-alteration/
PLAIN-3369,The Healthiest Beverage,http://nutritionfacts.org/video/the-healthiest-beverage-2/
PLAIN-3370,Nutrition Without Calories,http://nutritionfacts.org/video/nutrition-without-calories/
PLAIN-3373,Mercury in Corn Syrup?,http://nutritionfacts.org/video/mercury-in-corn-syrup/
PLAIN-3374,Sugar vs. Corn Syrup,http://nutritionfacts.org/video/sugar-vs-corn-syrup/
PLAIN-3375,Diet & Hyperactivity,http://nutritionfacts.org/video/diet-hyperactivity/
PLAIN-3376,Is Sodium Benzoate Harmful?,http://nutritionfacts.org/video/is-sodium-benzoate-harmful/
PLAIN-3377,Is Gum Arabic Harmful?,http://nutritionfacts.org/video/is-gum-arabic-harmful/
PLAIN-3378,Is Citric Acid Harmful?,http://nutritionfacts.org/video/is-citric-acid-harmful/
PLAIN-3379,Is Artificial Butter Flavor Harmful?,http://nutritionfacts.org/video/is-artificial-butter-flavor-harmful/
PLAIN-3380,Pets & Human Lymphoma,http://nutritionfacts.org/video/pets-human-lymphoma/
PLAIN-3383,Chicken vs. Veggie Chicken,http://nutritionfacts.org/video/chicken-vs-veggie-chicken/
PLAIN-3384,Repairing DNA Damage,http://nutritionfacts.org/video/repairing-dna-damage/
PLAIN-3385,Flawed Study Interpretation,http://nutritionfacts.org/video/flawed-study-interpretation-2/
PLAIN-3386,Cancer Fighting Berries,http://nutritionfacts.org/video/cancer-fighting-berries-2/
PLAIN-3387,Raw Food Nutrient Absorption,http://nutritionfacts.org/video/raw-food-nutrient-absorption-2/
PLAIN-3388,Raw vs. Cooked Broccoli,http://nutritionfacts.org/video/raw-vs-cooked-broccoli-2/
PLAIN-3389,The Best Nut,http://nutritionfacts.org/video/the-best-nut-2/
PLAIN-3390,The Best Apple,http://nutritionfacts.org/video/the-best-apple/
PLAIN-3393,The Best Mushroom,http://nutritionfacts.org/video/the-best-mushroom-2/
PLAIN-3394,Tofu vs. Tempeh,http://nutritionfacts.org/video/tofu-vs-tempeh-2/
PLAIN-3395,The Best Bean,http://nutritionfacts.org/video/the-best-bean-2/
PLAIN-3396,Pinto Beans vs. Black Beans,http://nutritionfacts.org/video/pinto-beans-vs-black-beans-2/
PLAIN-3397,Carrots vs. Baby Carrots,http://nutritionfacts.org/video/carrots-vs-baby-carrots-2/
PLAIN-3398,The Healthiest Raisin,http://nutritionfacts.org/video/the-healthiest-raisin-2/
PLAIN-3399,Fruit Juice Fail,http://nutritionfacts.org/video/fruit-juice-fail/
PLAIN-3400,Healthy Pumpkin Pie,http://nutritionfacts.org/video/healthy-pumpkin-pie-2/
PLAIN-3403,New Antioxidant Superstars,http://nutritionfacts.org/video/new-antioxidant-superstars-2/
PLAIN-3404,Acrylamide in French Fries,http://nutritionfacts.org/video/acrylamide-in-french-fries-2/
PLAIN-3405,Preventing Arthritis,http://nutritionfacts.org/video/preventing-arthritis-2/
PLAIN-3406,Algae-Based DHA vs. Flax,http://nutritionfacts.org/video/algae-based-dha-vs-flax-2/
PLAIN-3407,Plant-Based Omega-3 Supplements,http://nutritionfacts.org/video/plant-based-omega-3-supplements-2/
PLAIN-3408,Mercury in Vaccinations vs. Tuna,http://nutritionfacts.org/video/mercury-in-vaccinations-vs-tuna-2/
PLAIN-3409,Farmed Fish vs. Wild-Caught,http://nutritionfacts.org/video/farmed-fish-vs-wild-caught-2/
PLAIN-3410,Flame Retardant Chemical Contamination,http://nutritionfacts.org/video/flame-retardant-chemical-contamination-2/
PLAIN-3413,What Is Really in Hot Dogs?,http://nutritionfacts.org/video/what-is-really-in-hot-dogs-2/
PLAIN-3414,Food Is a Package Deal,http://nutritionfacts.org/video/food-is-a-package-deal-3/
PLAIN-3415,Soy & Breast Cancer,http://nutritionfacts.org/video/soy-breast-cancer-3/
PLAIN-3416,"Red Tea, Honeybush, & Chamomile",http://nutritionfacts.org/video/red-tea-honeybush-chamomile-2/
PLAIN-3417,Is Yerba Maté Tea Bad For You?,http://nutritionfacts.org/video/is-yerba-mate-tea-bad-for-you/
PLAIN-3418,Coffee vs. Tea,http://nutritionfacts.org/video/coffee-vs-tea/
PLAIN-3419,Is Coffee Bad For You?,http://nutritionfacts.org/video/is-coffee-bad-for-you/
PLAIN-3420,Is One Egg a Day Too Much?,http://nutritionfacts.org/video/is-one-egg-a-day-too-much/
PLAIN-3423,Antioxidant Vitamin Supplements,http://nutritionfacts.org/video/antioxidant-vitamin-supplements/
PLAIN-3424,Is Black Pepper Bad For You?,http://nutritionfacts.org/video/is-black-pepper-bad-for-you/
PLAIN-3425,Is MSG Bad For You?,http://nutritionfacts.org/video/is-msg-bad-for-you/
PLAIN-3426,Is Nutrasweet® Bad For You?,http://nutritionfacts.org/video/is-nutrasweet-bad-for-you/
PLAIN-3427,Body Odor & Diet,http://nutritionfacts.org/video/body-odor-diet-2/
PLAIN-3428,IQ of Vegetarian Children,http://nutritionfacts.org/video/iq-of-vegetarian-children-2/
PLAIN-3429,Vegan Paralysis,http://nutritionfacts.org/video/vegan-paralysis-2/
PLAIN-3430,Avoiding Iodine Deficiency,http://nutritionfacts.org/video/avoiding-iodine-deficiency-2/
PLAIN-3433,Cocoa Good; Chocolate Bad,http://nutritionfacts.org/video/cocoa-good-chocolate-bad/
PLAIN-3434,Extra Virgin Olive Oil,http://nutritionfacts.org/video/extra-virgin-olive-oil/
PLAIN-3435,"Good, Great, Bad, & Killer Fats",http://nutritionfacts.org/video/good-great-bad-killer-fats/
PLAIN-3436,Great Grain Robbery,http://nutritionfacts.org/video/great-grain-robbery/
PLAIN-3437,Milk Protein vs. Soy Protein,http://nutritionfacts.org/video/milk-protein-vs-soy-protein/
PLAIN-3438,Halving Heart Attack Risk,http://nutritionfacts.org/video/halving-heart-attack-risk/
PLAIN-3439,The Healthiest Beverage,http://nutritionfacts.org/video/the-healthiest-beverage/
PLAIN-3440,Herbalife® Supplement Liver Toxicity,http://nutritionfacts.org/video/herbalife-supplement-liver-toxicity/
PLAIN-3443,"Beans, Beans, Good for Your Heart",http://nutritionfacts.org/video/beans-beans-good-for-your-heart/
PLAIN-3444,Is Noni Juice Good For You?,http://nutritionfacts.org/video/is-noni-juice-good-for-you/
PLAIN-3445,The Healthiest Fruits,http://nutritionfacts.org/video/the-healthiest-fruits/
PLAIN-3446,Raw Food Diet Myths,http://nutritionfacts.org/video/raw-food-diet-myths/
PLAIN-3447,Nine Servings a Day Minimum,http://nutritionfacts.org/video/nine-servings-a-day-minimum/
PLAIN-3448,Can Pesticides Be Rinsed Off?,http://nutritionfacts.org/video/can-pesticides-be-rinsed-off/
PLAIN-3449,Fecal Contamination of Sushi,http://nutritionfacts.org/video/fecal-contamination-of-sushi/
PLAIN-3450,Don't Eat Raw Alfalfa Sprouts,http://nutritionfacts.org/video/dont-eat-raw-alfalfa-sprouts/
PLAIN-3453,"Just the Flax, Ma'am",http://nutritionfacts.org/video/just-the-flax-maam/
PLAIN-3454,Plant-Based Prevention,http://nutritionfacts.org/video/plant-based-prevention/
PLAIN-3455,Slowing the Growth of Cancer,http://nutritionfacts.org/video/slowing-the-growth-of-cancer-3/
PLAIN-3456,Industrial Carcinogens in Animal Fat,http://nutritionfacts.org/video/industrial-carcinogens-in-animal-fat-2/
PLAIN-3457,Putrefying Protein and “Toxifying” Enzymes,http://nutritionfacts.org/video/putrefying-protein-and-toxifying-enzymes/
PLAIN-3458,Treating Dry Eye Disease with Diet: Just Add Water?,http://nutritionfacts.org/video/treating-dry-eye-disease-with-diet-just-add-water/
PLAIN-3459,How May Plants Protect Against Diabetes?,http://nutritionfacts.org/video/how-may-plants-protect-against-diabetes/
PLAIN-3460,Why is Meat a Risk Factor for Diabetes?,http://nutritionfacts.org/video/why-is-meat-a-risk-factor-for-diabetes/
PLAIN-3463,Fatty Meals May Impair Artery Function,http://nutritionfacts.org/video/fatty-meals-may-impair-artery-function/
PLAIN-3464,Does Chocolate Cause Weight Gain?,http://nutritionfacts.org/video/does-chocolate-cause-weight-gain/
PLAIN-3465,High Blood Pressure May Be a Choice,http://nutritionfacts.org/video/high-blood-pressure-may-be-a-choice/
PLAIN-3466,Boosting Brown Fat Through Diet,http://nutritionfacts.org/video/boosting-brown-fat-through-diet/
PLAIN-3467,Brown Fat: Losing Weight Through Thermogenesis,http://nutritionfacts.org/video/brown-fat-losing-weight-through-thermogenesis/
PLAIN-3468,Food as Medicine: Preventing and Treating the Most Dreaded Diseases with Diet,http://nutritionfacts.org/video/food-as-medicine/
PLAIN-3469,From Table to Able: Combating Disabling Diseases with Food,http://nutritionfacts.org/video/from-table-to-able/
PLAIN-3470,More Than an Apple a Day: Combating Common Diseases,http://nutritionfacts.org/video/more-than-an-apple-a-day-preventing-our-most-common-diseases/
PLAIN-3473,Does Rye Bread Protect Against Cancer?,http://nutritionfacts.org/video/does-rye-bread-protect-against-cancer/
PLAIN-3474,Fish Consumption and Suicide,http://nutritionfacts.org/video/fish-consumption-and-suicide/
PLAIN-1,Why Deep Fried Foods May Cause Cancer,http://nutritionfacts.org/2015/07/21/why-deep-fried-foods-may-cause-cancer/
PLAIN-11,Living Longer by Reducing Leucine Intake,http://nutritionfacts.org/2015/06/16/living-longer-by-reducing-leucine-intake/
PLAIN-22,Why are Cancer Rates so Low in India?,http://nutritionfacts.org/2015/05/05/why-are-cancer-rates-so-low-in-india/
PLAIN-32,Peeks Behind the Egg Industry Curtain,http://nutritionfacts.org/2015/03/26/peeks-behind-the-egg-industry-curtain/
PLAIN-43,Organic Milk and Prostate Cancer,http://nutritionfacts.org/2015/02/17/organic-milk-and-prostate-cancer/
PLAIN-55,Foods for Macular Degeneration,http://nutritionfacts.org/2015/01/01/foods-for-macular-degeneration/
PLAIN-67,How Beans Help Our Bones,http://nutritionfacts.org/2014/11/20/how-beans-help-our-bones/
PLAIN-77,Phosphate Additives in Chicken Banned Elsewhere,http://nutritionfacts.org/2014/10/16/phosphate-additives-in-chicken-banned-elsewhere/
PLAIN-90,How to Boost the Benefits of Exercise,http://nutritionfacts.org/2014/08/28/how-to-boost-the-benefits-of-exercise/
PLAIN-101,How to Treat Multiple Sclerosis With Diet,http://nutritionfacts.org/2014/07/22/how-to-treat-multiple-sclerosis-with-diet/
PLAIN-111,How to Get Kids to Eat Their Vegetables,http://nutritionfacts.org/2014/06/12/how-to-get-kids-to-eat-their-vegetables/
PLAIN-122,Citrus to Reduce Muscle Fatigue,http://nutritionfacts.org/2014/05/06/citrus-to-reduce-muscle-fatigue/
PLAIN-132,Can We Fight the Blues With Greens?,http://nutritionfacts.org/2014/03/27/can-we-fight-the-blues-with-greens/
PLAIN-142,Dealing With Air Travel Radiation Exposure,http://nutritionfacts.org/2014/02/20/dealing-with-air-travel-radiation-exposure/
PLAIN-152,How Probiotics Affect Mental Health,http://nutritionfacts.org/2014/01/07/how-probiotics-affect-mental-health/
PLAIN-164,Down But Not Out,http://nutritionfacts.org/2013/12/01/down-but-not-out/
PLAIN-174,Cinnamon for Diabetes,http://nutritionfacts.org/2013/10/29/cinnamon-for-diabetes/
PLAIN-185,The Best Nutrition Bar,http://nutritionfacts.org/2013/09/19/choosing-the-best-nutrition-bar/
PLAIN-195,Why are Children Starting Puberty Earlier?,http://nutritionfacts.org/2013/08/15/why-are-children-starting-puberty-earlier/
PLAIN-206,Foods That May Block Cancer Formation,http://nutritionfacts.org/2013/07/09/blocking-cancer-formation-green-tea-garlic/
PLAIN-216,Plant-Based Diets for Metabolic Syndrome,http://nutritionfacts.org/2013/06/04/plant-based-diets-for-metabolic-syndrome/
PLAIN-226,Bugs & Drugs in Pork: Yersinia and Ractopamine,http://nutritionfacts.org/2013/04/25/bugs-drugs-in-pork-yersinia-and-ractopamine/
PLAIN-237,Pollutants in Californian Breast Tissue,http://nutritionfacts.org/2013/03/19/pollutants-in-californian-breast-tissue/
PLAIN-247,How Do Plant-Based Diets Fight Cancer?,http://nutritionfacts.org/2013/02/07/how-do-plant-based-diets-fight-cancer/
PLAIN-258,Nuts Don't Cause Expected Weight Gain,http://nutritionfacts.org/2012/12/27/nuts-dont-cause-expected-weight-gain/
PLAIN-269,Preventing and Treating Kidney Failure With Diet,http://nutritionfacts.org/2012/10/04/preventing-kidney-failure-with-diet/
PLAIN-279,Latest in Clinical Nutrition Volume 10 Now on DVD,http://nutritionfacts.org/2012/07/31/new-latest-nutrition-dvd-now-available-proceeds-to-charity/
PLAIN-290,Coffee Caveats,http://nutritionfacts.org/2012/05/10/coffee-caveats/
PLAIN-304,"EPA dioxin limit has National Chicken Council worried products could be declared ""unfit for consumption""",http://nutritionfacts.org/2012/01/05/epa-dioxin-limit-has-national-chicken-council-worried-products-could-be-declared-unfit-for-consumption/
PLAIN-319,Bowel movements: the scoop on poop,http://nutritionfacts.org/2011/09/29/bowel-movements-the-scoop-on-poop/
PLAIN-331,How to live longer in four easy steps,http://nutritionfacts.org/2011/08/24/how-to-live-longer-in-four-easy-steps/
PLAIN-343,Three Brands of Nutritional Yeast Contain Detectable Lead Levels But the Risk is Minimal,http://nutritionfacts.org/2015/07/30/three-brands-of-nutritional-yeast-contain-detectable-lead-levels-but-the-risk-is-minimal/
PLAIN-357,Can diet be used to treat kidney cancer?,http://nutritionfacts.org/questions/can-diet-be-used-to-treat-kidney-cancer/
PLAIN-370,Do microgreens have more nutrition?,http://nutritionfacts.org/questions/do-microgreens-have-more-nutrition/
PLAIN-382,Is vanilla almond milk healthy?,http://nutritionfacts.org/questions/is-vanilla-sweetened-almond-milk-healthy/
PLAIN-394,Should we take algae supplements for astaxanthin?,http://nutritionfacts.org/questions/algae-as-astaxanthin-supplement/
PLAIN-406,Can hibiscus tea cause coughing?,http://nutritionfacts.org/questions/hibiscus-and-coughing/
PLAIN-417,Does wild rice contain the same levels of arsenic as brown rice?,http://nutritionfacts.org/questions/does-wild-rice-contain-the-same-levels-of-arsenic-as-white-rice/
PLAIN-428,"In making water alkaline, how much baking soda is too much?",http://nutritionfacts.org/questions/how-much-baking-soda-is-too-much/
PLAIN-440,What's the right dose of saffron?,http://nutritionfacts.org/questions/how-do-you-dose-saffron/
PLAIN-456,Is multivitamin use really associated to an increased risk of breast cancer?,http://nutritionfacts.org/questions/is-multivitamin-use-associated-to-a-risk-of-breast-cancer/
PLAIN-467,"Isn't regular cocoa powder healthier than alkali-processed ""dutched"" cocoa?",http://nutritionfacts.org/questions/is-regular-cocoa-powder-healthier-than-dutched/
PLAIN-477,acarbose,http://nutritionfacts.org/topics/acarbose/
PLAIN-487,addiction,http://nutritionfacts.org/topics/addiction/
PLAIN-498,African Americans,http://nutritionfacts.org/topics/african-americans/
PLAIN-508,air travel,http://nutritionfacts.org/topics/air-travel/
PLAIN-519,allergies,http://nutritionfacts.org/topics/allergies/
PLAIN-530,ALS,http://nutritionfacts.org/topics/als/
PLAIN-540,American College of Lifestyle Medicine,http://nutritionfacts.org/topics/american-college-of-lifestyle-medicine/
PLAIN-550,ammonia,http://nutritionfacts.org/topics/ammonia/
PLAIN-560,anesthesia,http://nutritionfacts.org/topics/anesthesia/
PLAIN-570,animal studies,http://nutritionfacts.org/topics/animal-studies/
PLAIN-582,antihistamines,http://nutritionfacts.org/topics/antihistamines/
PLAIN-592,apigen,http://nutritionfacts.org/topics/apigen/
PLAIN-602,Aricept,http://nutritionfacts.org/topics/aricept/
PLAIN-612,asbestos,http://nutritionfacts.org/topics/asbestos/
PLAIN-622,Ativan,http://nutritionfacts.org/topics/ativan/
PLAIN-633,avocado oil,http://nutritionfacts.org/topics/avocado-oil/
PLAIN-644,bad breath,http://nutritionfacts.org/topics/bad-breath/
PLAIN-656,Barrett's esophagus,http://nutritionfacts.org/topics/barretts-esophagus/
PLAIN-670,bell peppers,http://nutritionfacts.org/topics/bell-peppers/
PLAIN-680,beta-carboline alkaloids,http://nutritionfacts.org/topics/beta-carboline-alkaloids/
PLAIN-690,bio identical hormones,http://nutritionfacts.org/topics/bio-identical-hormones/
PLAIN-700,black beans,http://nutritionfacts.org/topics/black-beans/
PLAIN-710,blood cancer,http://nutritionfacts.org/topics/blood-cancer/
PLAIN-720,bluefish,http://nutritionfacts.org/topics/bluefish/
PLAIN-730,bone cancer,http://nutritionfacts.org/topics/bone-cancer/
PLAIN-740,BPA,http://nutritionfacts.org/topics/bpa/
PLAIN-750,brazil nuts,http://nutritionfacts.org/topics/brazil-nuts/
PLAIN-760,breast milk,http://nutritionfacts.org/topics/breast-milk/
PLAIN-770,Broccomax,http://nutritionfacts.org/topics/broccomax/
PLAIN-781,burritos,http://nutritionfacts.org/topics/burritos/
PLAIN-791,cabbage,http://nutritionfacts.org/topics/cabbage/
PLAIN-805,California Raison Marketing Board,http://nutritionfacts.org/topics/california-raison-marketing-board/
PLAIN-816,candy,http://nutritionfacts.org/topics/candy/
PLAIN-826,carboxy-methyl cellulose,http://nutritionfacts.org/topics/carboxy-methyl-cellulose/
PLAIN-837,carotid arteries,http://nutritionfacts.org/topics/carotid-arteries/
PLAIN-848,cats,http://nutritionfacts.org/topics/cats/
PLAIN-859,cellulite,http://nutritionfacts.org/topics/cellulite/
PLAIN-871,champagne grapes,http://nutritionfacts.org/topics/champagne-grapes/
PLAIN-881,chemotherapy,http://nutritionfacts.org/topics/chemotherapy/
PLAIN-891,chicken embryo lethal orphan virus,http://nutritionfacts.org/topics/chicken-embryo-lethal-orphan-virus/
PLAIN-901,chlorination,http://nutritionfacts.org/topics/chlorination/
PLAIN-912,cilantro,http://nutritionfacts.org/topics/cilantro/
PLAIN-923,Coca-Cola,http://nutritionfacts.org/topics/cocacola/
PLAIN-933,cod liver oil,http://nutritionfacts.org/topics/cod-liver-oil/
PLAIN-945,colon health,http://nutritionfacts.org/topics/colon-health/
PLAIN-955,cookies,http://nutritionfacts.org/topics/cookies/
PLAIN-965,Cornell,http://nutritionfacts.org/topics/cornell/
PLAIN-976,cretinism,http://nutritionfacts.org/topics/cretinism/
PLAIN-986,cucumbers,http://nutritionfacts.org/topics/cucumbers/
PLAIN-996,cytoskeleton,http://nutritionfacts.org/topics/cytoskeleton/
PLAIN-1007,DDT,http://nutritionfacts.org/topics/ddt/
PLAIN-1017,detoxification,http://nutritionfacts.org/topics/detoxification/
PLAIN-1027,dietary guidelines,http://nutritionfacts.org/topics/dietary-guidelines/
PLAIN-1038,dogs,http://nutritionfacts.org/topics/dogs/
PLAIN-1049,Dr. David Spence,http://nutritionfacts.org/topics/dr-david-spence/
PLAIN-1065,Dr. Walter Kempner,http://nutritionfacts.org/topics/dr-walter-kempner/
PLAIN-1077,dulse,http://nutritionfacts.org/topics/dulse/
PLAIN-1087,Easter Island,http://nutritionfacts.org/topics/easter-island/
PLAIN-1097,Eggbeaters,http://nutritionfacts.org/topics/eggbeaters/
PLAIN-1108,endocannabinoids,http://nutritionfacts.org/topics/endocannabinoids/
PLAIN-1118,energy,http://nutritionfacts.org/topics/energy/
PLAIN-1129,erectile dysfunction,http://nutritionfacts.org/topics/erectile-dysfunction/
PLAIN-1140,European Food Safety Authority,http://nutritionfacts.org/topics/european-food-safety-authority/
PLAIN-1150,eye parasites,http://nutritionfacts.org/topics/eye-parasites/
PLAIN-1160,fatty liver disease,http://nutritionfacts.org/topics/fatty-liver-disease/
PLAIN-1171,fennel,http://nutritionfacts.org/topics/fennel/
PLAIN-1181,figs,http://nutritionfacts.org/topics/figs/
PLAIN-1192,flavonols,http://nutritionfacts.org/topics/flavonols/
PLAIN-1202,folate,http://nutritionfacts.org/topics/folate/
PLAIN-1213,formaldehyde,http://nutritionfacts.org/topics/formaldehyde/
PLAIN-1224,fructans,http://nutritionfacts.org/topics/fructans/
PLAIN-1235,galactose,http://nutritionfacts.org/topics/galactose/
PLAIN-1245,gastric emptying,http://nutritionfacts.org/topics/gastric-emptying/
PLAIN-1261,glaucoma,http://nutritionfacts.org/topics/glaucoma/
PLAIN-1273,goiter,http://nutritionfacts.org/topics/goiter/
PLAIN-1287,grapefruit juice,http://nutritionfacts.org/topics/grapefruit-juice/
PLAIN-1298,grilling,http://nutritionfacts.org/topics/grilling/
PLAIN-1308,hair loss,http://nutritionfacts.org/topics/hair-loss/
PLAIN-1319,Harvard Nurses' Health Study,http://nutritionfacts.org/topics/harvard-nurses-health-study/
PLAIN-1330,health food stores,http://nutritionfacts.org/topics/health-food-stores/
PLAIN-1341,HeLa cells,http://nutritionfacts.org/topics/hela-cells/
PLAIN-1352,herbs,http://nutritionfacts.org/topics/herbs/
PLAIN-1362,hijiki,http://nutritionfacts.org/topics/hijiki/
PLAIN-1373,hormesis,http://nutritionfacts.org/topics/hormesis/
PLAIN-1386,Hydroxycut,http://nutritionfacts.org/topics/hydroxycut/
PLAIN-1397,IgA,http://nutritionfacts.org/topics/iga/
PLAIN-1408,industrial pollutants,http://nutritionfacts.org/topics/industrial-pollutants/
PLAIN-1418,insecticides,http://nutritionfacts.org/topics/insecticides/
PLAIN-1428,iodine,http://nutritionfacts.org/topics/iodine/
PLAIN-1440,jam,http://nutritionfacts.org/topics/jam/
PLAIN-1451,juice,http://nutritionfacts.org/topics/juice/
PLAIN-1462,kidney,http://nutritionfacts.org/topics/kidney/
PLAIN-1472,kiwi fruit,http://nutritionfacts.org/topics/kiwi-fruit/
PLAIN-1484,lamb,http://nutritionfacts.org/topics/lamb/
PLAIN-1495,lecithin,http://nutritionfacts.org/topics/lecithin/
PLAIN-1505,lettuce,http://nutritionfacts.org/topics/lettuce/
PLAIN-1515,limonin,http://nutritionfacts.org/topics/limonin/
PLAIN-1526,liver cancer,http://nutritionfacts.org/topics/liver-cancer/
PLAIN-1536,lovastatin,http://nutritionfacts.org/topics/lovastatin/
PLAIN-1546,lycopene,http://nutritionfacts.org/topics/lycopene/
PLAIN-1556,maggots,http://nutritionfacts.org/topics/maggots/
PLAIN-1567,MAO Inhibitors,http://nutritionfacts.org/topics/mao-inhibitors/
PLAIN-1578,mastectomy,http://nutritionfacts.org/topics/mastectomy/
PLAIN-1589,medical education,http://nutritionfacts.org/topics/medical-education/
PLAIN-1600,MelQx,http://nutritionfacts.org/topics/melqx/
PLAIN-1610,mesothelioma,http://nutritionfacts.org/topics/mesothelioma/
PLAIN-1620,methylmalonic acid,http://nutritionfacts.org/topics/methylmalonic-acid/
